Institute ID,Name,City,State,Score,Rank,Stream,Library_2022-23,Library_2021-22,Library_2020-21,New Equipment for Laboratories_2022-23,New Equipment for Laboratories_2021-22,New Equipment for Laboratories_2020-21,Engineering Workshops_2022-23,Engineering Workshops_2021-22,Engineering Workshops_2020-21,Studios_2022-23,Studios_2021-22,Studios_2020-21,Other expenditure on creation of Capital Assets (excluding expenditure on Land and Building)_2022-23,Other expenditure on creation of Capital Assets (excluding expenditure on Land and Building)_2021-22,Other expenditure on creation of Capital Assets (excluding expenditure on Land and Building)_2020-21,Salaries (Teaching and Non Teaching staff)_2022-23,Salaries (Teaching and Non Teaching staff)_2021-22,Salaries (Teaching and Non Teaching staff)_2020-21,"Maintenance of Academic Infrastructure or consumables and other running expenditures(excluding maintenance of hostels and allied services,rent of the building, depreciation cost, etc)_2022-23","Maintenance of Academic Infrastructure or consumables and other running expenditures(excluding maintenance of hostels and allied services,rent of the building, depreciation cost, etc)_2021-22","Maintenance of Academic Infrastructure or consumables and other running expenditures(excluding maintenance of hostels and allied services,rent of the building, depreciation cost, etc)_2020-21",Seminars/Conferences/Workshops_2022-23,Seminars/Conferences/Workshops_2021-22,Seminars/Conferences/Workshops_2020-21,Total Male UG,Total Female UG,Total Male PG,Total Female PG,Total Strength UG,Total Strength PG,Total Same State Strength UG,Total Same State Strength PG,Total Different State Strength UG,Total Different State Strength PG,Total Different Country Strength UG,Total Different Country Strength PG,Total Economically Backward Strength UG,Total Economically Backward Strength PG,Total Socially Challenged Strength UG,Total Socially Challenged Strength PG,Total Tuition Fee Reimbursed from govt UG,Total Tuition Fee Reimbursed from govt PG,Total Tuition Fee Reimbursed from Institute Funds UG,Total Tuition Fee Reimbursed from Institute Funds PG,Total Tuition Fee Reimbursed from Private Bodies UG,Total Tuition Fee Reimbursed from Private Bodies PG,Students who are not receiving full tuition fee reimbursement UG,Students who are not receiving full tuition fee reimbursement PG
IR-E-U-0555,Graphic Era University,Dehradun,Uttarakhand,52.96,52,Engineering,72011823,19053000,12895000,0,0,0,3362216,7054000,5245500,0,0,0,0,0,0,456266488,380782000.0,362946000.0,295646204.0,607590315.0,468410077.0,4543271.0,2076478.0,3140825.0,2639,1889,53,22,4528,75,1315,44,3198,30,15,1,263,0,692,15,0,0,126,15,0,0,829,0
IR-E-I-1441,Saveetha Institute of Medical and Technical Sciences,Chennai,Tamil Nadu,52.85,53,Engineering,16652660,9592069,8720063,0,0,0,55476626,43947066,39951878,0,0,0,0,0,0,519225355,415380284.0,303198039.0,207938958.0,639645115.0,650362387.0,2916727.0,6676109.0,4421264.0,3540,1865,26,35,5405,61,1446,21,3956,38,3,2,451,11,1416,27,20,0,1791,37,56,1,0,0
IR-E-U-0355,Indian Institute of Technology Bhubaneswar,Bhubaneswar,Odisha,52.54,54,Engineering,65953715,96036283,58060861,0,0,0,19118290,22133973,61182268,0,0,0,0,0,0,581795856,481787058.0,402275030.0,560022071.0,489765903.0,477341905.0,7116896.0,3978935.0,10071070.0,1470,362,317,49,1832,366,92,79,1740,287,0,0,183,24,944,187,0,0,801,211,0,0,326,0
IR-E-U-0072,National Institute of Technology Patna,Patna,Bihar,52.28,55,Engineering,25380636,86769210,74748814,0,0,0,159680,695090,0,0,0,0,0,0,0,681419637,592589949.0,534092760.0,412319479.0,287272275.0,325481052.0,10642437.0,27499926.0,28276806.0,2236,528,281,52,2764,333,1449,306,1312,27,3,0,384,0,1584,231,603,0,1004,55,202,0,159,176
IR-E-C-7252,Manipal Institute of Technology,Manipal,Karnataka,52.12,56,Engineering,49945045,44376974,37857586,0,0,0,5756282,0,29146,0,0,0,0,0,0,1298694065,1105278346.0,917638929.0,896403713.0,481300664.0,424855295.0,2186408.0,11075244.0,673309.0,6547,1828,402,191,8375,593,1728,368,6472,224,175,1,526,100,129,147,96,111,556,26,3,7,0,103
IR-E-C-6379,Netaji Subhas University of Technology (NSUT),Delhi,Delhi,51.52,57,Engineering,11030155,4991000,6849000,0,0,0,9426010,5958000,791000,0,0,0,0,0,0,750542314,718029000.0,519599000.0,576605716.0,475340000.0,285570000.0,111963504.0,92479958.0,7213000.0,5923,939,195,101,6862,296,4345,105,2517,191,0,0,653,14,3257,82,113,0,374,0,0,0,3423,96
IR-E-U-0374,Dr. B R Ambedkar National Institute of Technology Jalandhar,Jalandhar,Punjab,51.11,58,Engineering,32320345,30328469,18201402,0,0,0,937514,958749,137700,0,0,0,0,0,0,1017832091,753824026.0,598019954.0,266888715.0,327937598.0,319213372.0,3428035.0,2197815.0,8705297.0,3321,948,303,115,4269,418,1924,46,2336,372,9,0,1155,68,2085,158,0,0,2055,161,0,0,1185,65
IR-E-U-0149,Sardar Vallabhbhai National Institute of Technology,SURAT,Gujarat,51.04,59,Engineering,63342666,32208869,38581637,0,0,0,25904832,4631191,4459985,0,0,0,0,0,0,871689788,807976584.0,726042936.0,611739957.0,585730455.0,555893710.0,7190579.0,8160475.0,9698584.0,2692,675,502,140,3367,642,1601,231,1651,411,115,0,603,0,1672,243,830,108,613,0,20,0,812,135
IR-E-U-0530,Motilal Nehru National Institute of Technology,Prayagraj,Uttar Pradesh,50.65,60,Engineering,84493600,58842750,73849252,0,0,0,1075334,902613,1548819,0,0,0,0,0,0,1090861681,890400832.0,876378017.0,1085425738.0,747488659.0,641835408.0,9399625.0,7371741.0,3641581.0,3543,841,683,156,4384,839,2071,447,2212,392,101,0,825,73,1946,408,37,0,2286,158,1,0,447,323
IR-E-U-0844,Indian Institute of Technology Tirupati,YERPEDU,Andhra Pradesh,50.58,61,Engineering,45049803,41283431,21959668,0,0,0,1912856,909899,206665,0,0,0,0,0,0,0,0.0,0.0,270327094.0,233476680.0,216413461.0,3458992.0,1572824.0,315000.0,680,172,132,33,852,165,305,37,547,126,0,2,80,12,438,90,150,0,350,34,7,0,11,68
IR-E-U-0906,Indian Institute of Technology Jammu,Jammu,Jammu and Kashmir,50.53,62,Engineering,38207541,34306591,25248479,0,0,0,42796235,151458514,3027562,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626,158,133,16,784,149,23,11,761,138,0,0,132,0,405,71,4,0,202,24,0,0,331,47
IR-E-U-0297,Defence Institute of Advanced Technology,Pune,Maharashtra,50.37,63,Engineering,29571080,23851984,20788074,0,0,0,75046500,59717261,17800000,0,0,0,0,0,0,229430777,198920151.0,179952430.0,127814383.0,126312227.0,75042000.0,4374324.0,37180000.0,1947152.0,0,0,317,221,0,538,0,102,0,429,0,7,0,151,0,211,0,342,0,0,0,20,0,0
IR-E-U-0878,Indian Institute of Technology Palakkad,Palakkad,Kerala,50.24,64,Engineering,44024355,42362426,24805871,0,0,0,75977529,98300625,70160651,0,0,0,0,0,0,337009280,276935777.0,238733676.0,109176495.0,84436029.0,64320202.0,8710363.0,3513969.0,981339.0,500,139,133,43,639,176,89,39,550,133,0,4,79,17,337,80,159,22,173,2,0,0,84,73
IR-E-U-0749,"Manipal University, Jaipur",Jaipur,Rajasthan,50.24,64,Engineering,804766,140296,1320004,0,0,0,0,0,0,0,0,0,0,0,0,555573029,497973787.0,438901151.0,800108437.0,436137844.0,336996498.0,8578549.0,6997785.0,8972427.0,4265,2808,28,10,7073,38,584,10,6255,28,234,0,26,13,145,0,0,0,43,13,0,0,128,0
IR-E-U-0474,Sathyabama Institute of Science and Technology,Chennai,Tamil Nadu,50.05,66,Engineering,82215818,56826145,60718483,0,0,0,1430609,689415,615423,0,0,0,0,0,0,1235274862,1196944719.0,1162964750.0,211814542.0,178170332.0,138416042.0,3482450.0,5735350.0,2833000.0,6254,4357,109,174,10611,283,1022,102,9467,181,122,0,0,0,6342,155,0,0,354,121,0,0,5988,34
IR-E-C-37013,PSG College of Technology,Coimbatore,Tamil Nadu,49.92,67,Engineering,13770000,35067000,6925000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,251825408.0,308505169.0,504819000.0,6119000.0,4908000.0,9664000.0,3939,1805,143,109,5744,252,5518,248,211,4,15,0,761,27,4983,225,989,0,102,2,80,0,4573,250
IR-E-U-0619,National Institute of Technology Meghalaya,Shillong,Meghalaya,49.82,68,Engineering,16861743,14376948,17307424,0,0,0,99515262,4094541,2881725,0,0,0,0,0,0,217245251,217748440.0,173748574.0,59528568.0,45566401.0,963511.0,2642184.0,56500.0,3200000.0,480,150,32,9,630,41,299,7,303,31,28,3,106,11,432,23,1,18,446,16,1,0,90,0
IR-E-U-0249,Visvesvaraya Technological University,Belgaum,Karnataka,49.8,69,Engineering,210939416,14490281,13070897,0,0,0,98550000,57883985,48603867,0,0,0,0,0,0,439182765,403452173.0,344465930.0,222058060.0,199728136.0,180132880.0,0.0,864000.0,840766.0,264,262,453,492,526,945,526,941,0,4,0,0,150,89,329,541,85,180,0,0,0,0,394,450
IR-E-U-0042,University of Hyderabad,Hyderabad,Telangana,49.3,70,Engineering,11761819,150000,100000,0,0,0,336678,1397109,1025684,0,0,0,0,0,0,222257344,234817353.0,238588512.0,9500000.0,8499507.0,9049452.0,1900000.0,43535.0,31570.0,0,0,103,80,0,183,0,45,0,137,0,1,0,20,0,80,0,0,0,0,0,0,0,100
IR-E-U-0092,National Institute of Technology Raipur,Raipur,Chhattisgarh,48.88,71,Engineering,16503099,16319824,39910793,0,0,0,1037925,1774500,84469,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3270,880,162,76,4150,238,2085,111,2058,127,7,0,709,36,2273,133,0,0,2337,46,0,0,645,123
IR-E-U-0284,Maulana Azad National Institute of Technology,Bhopal,Madhya Pradesh,48.86,72,Engineering,16160397,44506863,28834200,0,0,0,49328653,93839064,7055000,0,0,0,0,0,0,0,0.0,0.0,546956252.0,139791542.0,152144810.0,9326787.0,3027420.0,3649510.0,3184,810,450,192,3994,642,1936,254,1988,388,70,0,908,192,1702,324,281,3,2329,132,0,0,0,381
IR-E-U-0946,Indian Institute of Technology Bhilai,Raipur,Chhattisgarh,48.8,73,Engineering,24674941,20114426,24275276,0,0,0,71129164,18859967,20459625,0,0,0,0,0,0,240135927,223044425.0,143302680.0,123923177.0,101662874.0,91421538.0,5139631.0,8000000.0,2500000.0,520,132,39,7,652,46,21,4,631,39,0,3,74,6,336,24,3,0,306,30,0,0,101,0
IR-E-U-0221,International Institute of Information Technology Bangalore,Bengaluru,Karnataka,48.61,74,Engineering,8741963,11871543,9035732,0,0,0,373811,0,0,0,0,0,0,0,0,257144089,255301990.0,238739294.0,1015366957.0,1415539394.0,1407452551.0,38289838.0,6714541.0,675440.0,0,0,300,57,0,357,0,21,0,334,0,2,0,5,0,0,0,0,0,2,0,1,0,2
IR-E-C-1331,M. S. Ramaiah Institute of Technology,Bengaluru,Karnataka,48.33,75,Engineering,9384024,7142765,9170498,0,0,0,16207980,15451631,16878590,0,0,0,0,0,0,751734922,687852978.0,653995762.0,343380364.0,240419708.0,180235223.0,10472202.0,3638103.0,2861576.0,2886,1594,185,118,4480,303,2718,248,1583,55,179,0,338,22,1016,86,1067,107,50,0,0,0,237,1
IR-E-U-0384,Sant Longowal Institute of Engineering and Technology,Longowal,Punjab,48.22,76,Engineering,19264334,18684956,16244026,0,0,0,472081,438841,2271500,0,0,0,0,0,0,576464270,508787974.0,493973561.0,323016297.0,324539553.0,313605291.0,857447.0,1118373.0,2299495.0,1662,356,56,35,2018,91,176,12,1842,79,0,0,246,5,999,34,226,23,142,0,0,0,877,16
IR-E-C-41593,COEP Technological University,Pune,Maharashtra,47.89,77,Engineering,14908434,11423453,16072001,0,0,0,41822948,46885787,44111262,0,0,0,0,0,0,752492112,686383742.0,603399112.0,585097664.0,587184297.0,477176773.0,4129022.0,2935386.0,1564043.0,2212,922,375,159,3134,534,2821,502,156,31,157,1,232,27,1497,285,1153,267,296,1,163,0,117,44
IR-E-U-0389,Banasthali Vidyapith,Banasthali,Rajasthan,47.86,78,Engineering,9017459,9382830,9354512,0,0,0,28966181,45129018,19653390,0,0,0,0,0,0,608354521,527856417.0,459005580.0,260084700.0,178952762.0,184338372.0,533732.0,49724.0,31512.0,0,2976,0,61,2976,61,183,6,2620,55,173,0,1754,44,233,3,171,0,925,43,44,0,847,4
IR-E-U-0197,National Institute of Technology Srinagar,Srinagar,Jammu and Kashmir,47.76,79,Engineering,44416208,26232277,28786940,0,0,0,2235820,7270980,1565440,0,0,0,0,0,0,769914171,634425953.0,602950012.0,594322906.0,493608538.0,481713430.0,12665392.0,769899.0,1552578.0,2480,690,228,95,3170,323,1557,168,1610,155,3,0,1128,47,1442,138,0,0,2139,84,21,0,410,101
IR-E-U-0535,Rajiv Gandhi Institute of Petroleum Technology,Amethi,Uttar Pradesh,47.43,80,Engineering,3064659,13484210,8101984,0,0,0,8756800,0,0,0,0,0,0,0,0,315332664,263335672.0,183722689.0,189804668.0,147687496.0,104374977.0,6692449.0,3139293.0,1134418.0,827,99,40,11,926,51,259,19,660,32,7,0,161,0,431,29,103,0,103,0,0,0,386,29
IR-E-U-0172,National Institute of Technology Kurukshetra,Kurukshetra,Haryana,46.79,81,Engineering,36730573,30389473,33357150,0,0,0,30369437,57134465,6196213,0,0,0,0,0,0,1035470000,990442000.0,911214000.0,382870000.0,386617000.0,364160000.0,19994914.0,3845000.0,2261000.0,3533,869,557,127,4402,684,2099,93,2253,591,50,0,394,81,2153,354,1074,129,1101,0,372,0,0,306
IR-E-U-0493,National Institute of Technology Agartala,Agratala,Tripura,46.69,82,Engineering,24956,12930,2035739,0,0,0,2725000,3009000,2847900,0,0,0,0,0,0,537084000,428675000.0,408283456.0,5704190000.0,362147000.0,328112324.0,413000.0,5000.0,1318736.0,2644,895,160,71,3539,231,1664,138,1875,93,0,0,1006,3,2140,119,678,112,1300,0,288,0,880,10
IR-E-C-36995,Sri Krishna College of Engineering and Technology,Coimbatore,Tamil Nadu,46.53,83,Engineering,9055754,6930875,7541263,0,0,0,27543764,23057589,16526907,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3727,1282,34,58,5009,92,4754,68,243,24,12,0,1726,8,3008,38,772,4,387,8,285,10,3290,24
IR-E-U-0739,Madan Mohan Malaviya University of Technology,Gorakhpur,Uttar Pradesh,46.39,84,Engineering,15630393,1084250,8515770,0,0,0,21923884,1316558,1147842,0,0,0,0,0,0,379739307,346444631.0,313435906.0,366370747.0,125478946.0,23296417.0,26954165.0,3673413.0,333599.0,1678,1322,131,104,3000,235,1654,130,1340,105,6,0,661,52,1529,120,525,43,1639,129,26,0,0,0
IR-E-U-0105,Indraprastha Institute of Information Technology,New Delhi,Delhi,46.32,85,Engineering,24442593,19289734,17891981,0,0,0,1388488,18473387,52310289,0,0,0,0,0,0,500523383,435056106.0,396148478.0,445191721.0,213229683.0,308786439.0,9757878.0,7649447.0,34855612.0,1862,283,263,134,2145,397,1291,79,704,316,150,2,180,36,889,39,34,0,3,0,13,0,1019,75
IR-E-U-0489,Vel Tech Rangarajan Dr. Sagunthala R & D Institute of Science and Technology,Chennai,Tamil Nadu,46.23,86,Engineering,3007321,717008,8423079,0,0,0,11964743,2218739,1779281,0,0,0,0,0,0,710750705,495346116.0,410927868.0,189325932.0,120541321.0,137045868.0,5723385.0,1390951.0,1490770.0,7542,1630,161,38,9172,199,1037,141,7963,57,172,1,1892,0,3012,163,0,0,3847,0,0,0,1057,163
IR-E-U-0516,Indian Institute of Information Technology Allahabad,Prayagraj,Uttar Pradesh,45.84,87,Engineering,18098000,17363000,14687000,0,0,0,0,0,0,0,0,0,0,0,0,335629000,311018183.0,211222000.0,104629000.0,113194000.0,112916000.0,5485695.0,3168098.0,3714000.0,1381,334,270,60,1715,330,408,88,1307,242,0,0,146,28,838,138,0,0,374,0,0,0,610,166
IR-E-U-0017,Jawaharlal Nehru Technological University,Hyderabad,Telangana,45.78,88,Engineering,10081622,18711452,29146861,0,0,0,15326353,19723145,19543421,0,0,0,0,0,0,1513287840,1460197617.0,1395428732.0,1207027821.0,1153121882.0,1062128026.0,19521253.0,18923816.0,17693039.0,3500,2046,1000,483,5546,1483,4500,1400,1046,83,0,0,4500,1400,50,83,4500,1300,0,0,0,0,50,183
IR-E-U-0099,Guru Gobind Singh Indraprastha University,New Delhi,Delhi,45.64,89,Engineering,1922427,43881570,48661000,0,0,0,1633496,1068986,951239,0,0,0,0,0,0,393643271,249239240.0,225608402.0,19886405.0,17503251.0,10416039.0,2872490.0,1920156.0,937841.0,1467,380,111,121,1847,232,1223,163,586,69,38,0,157,2,522,22,1,0,136,3,0,0,542,21
IR-E-C-24004,AU College of Engineering (A),Visakhapatnam,Andhra Pradesh,45.6,90,Engineering,25067363,21085971,15875691,0,0,0,121993242,110022835,68379654,0,0,0,0,0,0,1123910849,621230000.0,542843543.0,216683873.0,215678345.0,145454736.0,7178734.0,7167895.0,6232376.0,1168,1175,477,541,2343,1018,1405,579,704,408,234,31,230,102,1736,760,1620,690,119,89,210,42,17,41
IR-E-U-0043,"Vignan's Foundation for Science, Technology and Research",Guntur,Andhra Pradesh,45.43,91,Engineering,12425806,8009176,9243628,0,0,0,6564600,3703204,3352637,0,0,0,0,0,0,452468671,377806077.0,355466074.0,433128804.0,360650608.0,131984143.0,5992909.0,4202500.0,4598854.0,3540,2973,113,128,6513,241,3336,112,2983,125,194,4,2260,74,2080,111,206,14,1849,83,1054,24,1231,64
IR-E-U-0190,Shoolini University of Biotechnology and Management Sciences,Solan,Himachal Pradesh,45.4,92,Engineering,2655000,1476000,1669000,0,0,0,1155000,584000,457000,0,0,0,0,0,0,55034000,48290000.0,49499000.0,21679648.0,11009200.0,10825200.0,0.0,684314.0,55376.0,399,484,29,32,883,61,327,21,547,39,9,1,11,0,190,18,13,0,12,1,2,0,174,17
IR-E-U-0217,Christ University,Bengaluru,Karnataka,45.02,93,Engineering,10352835,6790153,5727423,0,0,0,16284627,6320671,5780462,0,0,0,0,0,0,376316868,316462787.0,260305982.0,181043556.0,25169308.0,17272970.0,689156.0,426966.0,312685.0,1645,618,84,34,2263,118,446,48,1803,70,14,0,419,34,283,21,74,10,508,30,0,0,120,15
IR-E-U-0373,Chitkara University,Rajpura,Punjab,44.82,94,Engineering,5263591,4470065,2250442,0,0,0,11464001,9553334,7899800,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5304,2406,20,11,7710,31,1944,11,5756,20,10,0,0,0,507,0,0,0,501,0,0,0,6,0
IR-E-U-0223,"Jain University, Bangalore",Bengaluru,Karnataka,44.61,95,Engineering,19864312,18788723,10159987,0,0,0,2192517,5213526,2957455,0,0,0,0,0,0,651715652,561278263.0,448059127.0,180265923.0,133859344.0,81063968.0,3518480.0,1475579.0,539900.0,3087,1519,81,51,4606,132,1249,47,2308,61,1049,24,93,44,1519,41,1162,32,86,7,12,4,352,42
IR-E-C-30045,"C.V. Raman Global University, Odisha",Bhubaneswar,Odisha,44.55,96,Engineering,5521895,4851866,4436518,0,0,0,19875352,126666352,25963488,0,0,0,0,0,0,534337898,528433791.0,322843562.0,473249824.0,453398244.0,439864637.0,154964768.0,153649264.0,11745326.0,2183,2662,118,128,4845,246,1463,78,3141,159,241,9,2636,158,1358,35,596,26,868,71,702,38,1828,58
IR-E-U-0621,National Institute of Technology Puducherry,Karaikal,Pondicherry,44.38,97,Engineering,2651004,1664511,4841890,0,0,0,248738,3736238,273724,0,0,0,0,0,0,188350956,133034833.0,108894379.0,89330583.0,69557543.0,34742131.0,5715969.0,1187275.0,903770.0,710,257,19,17,967,36,377,0,542,36,48,0,452,0,378,21,195,0,602,6,31,0,2,15
IR-E-C-19754,SR University,Warangal,Telangana,44.29,98,Engineering,3791695,3298607,2938647,0,0,0,29486578,25201102,19362358,0,0,0,0,0,0,355645492,306523859.0,274768995.0,188450337.0,125252826.0,120434913.0,641200.0,249000.0,52000.0,2007,1953,88,92,3960,180,2880,117,1062,40,18,23,792,36,2538,72,1863,36,630,45,72,9,765,18
IR-E-C-1269,R.V. College of Engineering,Bengaluru,Karnataka,44.26,99,Engineering,5279679,2365575,1348920,0,0,0,3262495,10567813,2539413,0,0,0,0,0,0,952104700,598388622.0,579484024.0,219689768.0,203198409.0,161030517.0,4923516.0,2478923.0,1321624.0,3803,1247,289,177,5050,466,3608,445,1442,21,0,0,325,122,1077,135,1025,257,85,0,178,0,114,0
IR-E-C-1297,Siddaganga Institute of Technology,Tumkur,Karnataka,43.95,100,Engineering,1558863,10100000,3862466,0,0,0,4162037,206004,300426,0,0,0,0,0,0,504206106,431710475.0,368034233.0,137216396.0,143723306.0,110889712.0,3496032.0,1302579.0,2162890.0,1983,1622,154,169,3605,323,2731,243,796,80,78,0,202,65,1823,195,994,71,805,0,8,20,218,169
