,year,stream,inst_id,inst_name,city,state,score,rank,total_duration_UG,total_duration_PG,total_n_male_UG,total_n_male_PG,total_n_female_UG,total_n_female_PG,total_total_strength_UG,total_total_strength_PG,total_same_state_strength_UG,total_same_state_strength_PG,total_other_state_strength_UG,total_other_state_strength_PG,total_other_country_strength_UG,total_other_country_strength_PG,total_econ_backward_UG,total_econ_backward_PG,total_social_backward_UG,total_social_backward_PG,total_tuit_reimb_govt_UG,total_tuit_reimb_govt_PG,total_tuit_reimb_inst_UG,total_tuit_reimb_inst_PG,total_tuit_reimb_prvt_UG,total_tuit_reimb_prvt_PG,total_no_tuit_reimb_UG,total_no_tuit_reimb_PG,total_cap_exp_2020_21_lib,total_cap_exp_2020_21_equip,total_cap_exp_2020_21_asset,total_cap_exp_2020_21_workshop,total_cap_exp_2019_20_lib,total_cap_exp_2019_20_equip,total_cap_exp_2019_20_asset,total_cap_exp_2019_20_workshop,total_cap_exp_2018_19_lib,total_cap_exp_2018_19_equip,total_cap_exp_2018_19_asset,total_cap_exp_2018_19_workshop,total_op_exp_2020_21_maint,total_op_exp_2020_21_salary,total_op_exp_2020_21_seminar,total_op_exp_2019_20_maint,total_op_exp_2019_20_salary,total_op_exp_2019_20_seminar,total_op_exp_2018_19_maint,total_op_exp_2018_19_salary,total_op_exp_2018_19_seminar
45,2022.0,Engineering,IR-E-C-36969,Coimbatore Institute of Technology,Coimbatore,Tamil Nadu,39.83,104,4.0,2.0,2043.0,55.0,852.0,46.0,2895.0,101.0,2849.0,101.0,46.0,0.0,0.0,0.0,88.0,3.0,2691.0,91.0,1653.0,9.0,94.0,0.0,83.0,0.0,949.0,85.0,1750000.0,15550000.0,4815500.0,1745000.0,1957521.0,16267443.0,6516801.0,2049514.0,2544000.0,16219000.0,767000.0,1848000.0,78830000.0,338081000.0,19121000.0,70421330.0,284047650.0,29457952.0,69188090.0,226545170.0,20508864.0
46,2022.0,Engineering,IR-E-C-36975,Government College of Technology,Coimbatore,Tamil Nadu,36.22,160,4.0,2.0,1719.0,167.0,1047.0,132.0,2766.0,299.0,2743.0,295.0,23.0,4.0,0.0,0.0,42.0,2.0,2637.0,290.0,641.0,253.0,0.0,0.0,348.0,0.0,1690.0,39.0,213341.0,4232287.0,14840613.0,2195354.0,669678.0,8957023.0,27384074.0,3163676.0,84922.0,678420.0,113850000.0,600000.0,33950536.0,199602780.0,11130398.0,1555271.0,179465710.0,20246666.0,1481429.0,183160930.0,7394500.0
47,2022.0,Engineering,IR-E-C-36995,Sri Krishna College of Engineering and Technology,Coimbatore,Tamil Nadu,44.16,73,9.0,2.0,2977.0,49.0,1619.0,75.0,4596.0,124.0,4421.0,92.0,160.0,32.0,15.0,0.0,1602.0,18.0,2841.0,72.0,670.0,8.0,347.0,9.0,260.0,24.0,3166.0,49.0,9731962.0,48511904.0,199748640.0,16526907.0,9522824.0,42749230.0,199477000.0,13132107.0,7211524.0,34049052.0,194003380.0,12062607.0,472519550.0,415275780.0,19253924.0,492906530.0,369281380.0,18950000.0,419176100.0,305112160.0,13086670.0
48,2022.0,Engineering,IR-E-C-37013,PSG College of Technology,Coimbatore,Tamil Nadu,47.68,57,9.0,2.0,3878.0,282.0,1759.0,212.0,5637.0,494.0,5318.0,476.0,309.0,18.0,10.0,0.0,117.0,67.0,4972.0,427.0,1309.0,0.0,156.0,0.0,73.0,0.0,3551.0,494.0,6925000.0,61123000.0,26685000.0,0.0,10937000.0,92220000.0,71117000.0,807000.0,9935000.0,116873000.0,55310000.0,3035000.0,504819000.0,549242000.0,9664000.0,436991000.0,532932000.0,13078000.0,304209000.0,524747000.0,8315000.0
49,2022.0,Engineering,IR-E-C-37028,Sona College of Technology,Salem,Tamil Nadu,35.29,174,4.0,2.0,2608.0,117.0,1300.0,50.0,3908.0,167.0,3743.0,146.0,123.0,15.0,42.0,6.0,257.0,21.0,3651.0,146.0,809.0,16.0,424.0,59.0,228.0,44.0,2447.0,48.0,3792172.0,14921723.0,42769956.0,2277902.0,4777199.0,16584309.0,35508300.0,2769250.0,4273452.0,16988116.0,7596647.0,2595638.0,200743380.0,400230200.0,16117938.0,183635180.0,262660980.0,11645532.0,179251020.0,252243700.0,6520766.0
50,2022.0,Engineering,IR-E-C-37064,Sri Krishna College of Technology,Coimbatore,Tamil Nadu,38.14,122,4.0,2.0,2362.0,21.0,840.0,17.0,3202.0,38.0,2909.0,34.0,293.0,4.0,0.0,0.0,638.0,7.0,2476.0,30.0,813.0,12.0,278.0,5.0,64.0,4.0,1959.0,16.0,9854778.0,35319776.0,45337880.0,9755572.0,9757206.0,47093030.0,43178936.0,9658983.0,7805765.0,36225412.0,33214566.0,7429987.0,328189630.0,297837950.0,31257952.0,326157020.0,291998000.0,29175504.0,241597800.0,224613860.0,21611484.0
51,2022.0,Engineering,IR-E-C-37065,Kongu Engineering College,Perundurai,Tamil Nadu,38.31,118,4.0,2.0,4683.0,44.0,1592.0,81.0,6275.0,125.0,6218.0,116.0,57.0,9.0,0.0,0.0,188.0,3.0,5478.0,110.0,279.0,3.0,265.0,5.0,20.0,0.0,5102.0,105.0,10630614.0,19740420.0,20975108.0,5856936.0,11251983.0,16281722.0,6468844.0,7315388.0,4936316.0,13101877.0,9697643.0,10587010.0,599511550.0,391300860.0,883597.0,398369400.0,439532000.0,3854460.0,365120500.0,407761300.0,4081681.0
52,2022.0,Engineering,IR-E-C-41593,"College of Engineering, Pune",Pune,Maharashtra,44.38,72,4.0,2.0,2077.0,626.0,912.0,226.0,2989.0,852.0,2668.0,820.0,128.0,28.0,193.0,4.0,251.0,0.0,1510.0,414.0,1272.0,315.0,222.0,19.0,159.0,0.0,108.0,80.0,16072001.0,49774708.0,73309064.0,44111264.0,18015888.0,48478980.0,27757460.0,14970386.0,9815442.0,9043887.0,9125263.0,4738489.0,477176770.0,603399100.0,1564043.0,448182100.0,491613860.0,11758825.0,382377280.0,443950140.0,29903912.0
53,2022.0,Engineering,IR-E-C-42054,Army Institute of Technology,Pune,Maharashtra,35.38,172,4.0,2.0,1168.0,10.0,133.0,0.0,1301.0,10.0,34.0,9.0,1267.0,1.0,0.0,0.0,559.0,0.0,339.0,4.0,90.0,0.0,0.0,0.0,21.0,0.0,787.0,4.0,3819295.0,14464599.0,20281600.0,4123352.0,3652909.0,18346812.0,30257940.0,4434195.0,3510745.0,18059814.0,29904860.0,4019649.0,27145860.0,179464780.0,3924805.0,28202676.0,170203140.0,4994589.0,27818888.0,140755410.0,4144045.0
54,2022.0,Engineering,IR-E-C-42227,Dr. D. Y. Patil Institute of Technology,Pune,Maharashtra,34.1,193,4.0,2.0,2824.0,101.0,1354.0,72.0,4178.0,173.0,3285.0,172.0,881.0,1.0,12.0,0.0,978.0,16.0,1864.0,58.0,955.0,23.0,2.0,0.0,0.0,0.0,1885.0,51.0,2237287.0,16991636.0,50053160.0,5836746.0,2078815.0,11842218.0,48543824.0,5673850.0,899035.0,10508150.0,20510132.0,5378668.0,86704380.0,216347340.0,456856.0,100697260.0,247283000.0,886734.0,91994260.0,220452460.0,786809.0
55,2022.0,Engineering,IR-E-C-43264,"National Institute of Advanced Manufacturing Technology, Ranchi",Ranchi,Jharkhand,36.77,150,4.0,2.0,480.0,103.0,38.0,5.0,518.0,108.0,87.0,35.0,431.0,73.0,0.0,0.0,38.0,4.0,291.0,44.0,115.0,0.0,38.0,0.0,0.0,0.0,176.0,48.0,23184436.0,18067612.0,14989727.0,1035350.0,22358912.0,1618440.0,11614848.0,696864.0,6076123.0,6964077.0,3242030.0,1548647.0,138024480.0,154290860.0,553628.0,178798060.0,145318240.0,741724.0,162826580.0,117879200.0,400000.0
56,2022.0,Engineering,IR-E-C-43708,"College of Engineering, Trivandrum",Thiruvananthapuram,Kerala,39.24,110,4.0,2.0,1904.0,335.0,869.0,475.0,2773.0,810.0,2704.0,803.0,69.0,7.0,0.0,0.0,452.0,178.0,1445.0,469.0,1176.0,460.0,357.0,1.0,51.0,2.0,313.0,184.0,7513324.0,28132792.0,7822191.0,1041137.0,7160023.0,21721892.0,12013958.0,906463.0,7545590.0,32532860.0,8349593.0,1223534.0,2310500.0,281177100.0,1430100.0,2784800.0,286135000.0,526500.0,1622400.0,222428500.0,648000.0
57,2022.0,Engineering,IR-E-C-45375,"National Institute of Food Technology, Entrepreneurship and Management - Thanjavur (NIFTEM - Thanjavur)",Thanjavur,Tamil Nadu,41.06,86,4.0,2.0,143.0,24.0,95.0,40.0,238.0,64.0,179.0,21.0,59.0,43.0,0.0,0.0,13.0,5.0,193.0,38.0,26.0,4.0,28.0,3.0,0.0,0.0,152.0,36.0,1530826.0,37797416.0,8093495.0,6974303.0,997761.0,67670930.0,12116931.0,3678000.0,866000.0,28700000.0,11900000.0,3057000.0,52022944.0,129831896.0,2120821.0,44577100.0,128710780.0,10038325.0,39315000.0,108800000.0,16321000.0
58,2022.0,Engineering,IR-E-C-46111,KIET Group of Institutions,Ghaziabad,Uttar Pradesh,34.73,187,4.0,2.0,4021.0,6.0,962.0,12.0,4983.0,18.0,4466.0,13.0,517.0,5.0,0.0,0.0,1159.0,4.0,1032.0,1.0,1266.0,1.0,224.0,0.0,0.0,0.0,701.0,4.0,5320000.0,19009000.0,7763000.0,248000.0,11089000.0,32749000.0,29830000.0,1233000.0,3988000.0,23616000.0,40066000.0,7272000.0,98864000.0,328736000.0,776355.0,164732000.0,333491000.0,1462000.0,167793000.0,290342000.0,1165000.0
59,2022.0,Engineering,IR-E-C-46239,G. L. Bajaj Institute of Technology and Management,Greater Noida,Uttar Pradesh,33.95,195,8.0,0.0,4388.0,0.0,882.0,0.0,5270.0,0.0,3234.0,0.0,2004.0,0.0,32.0,0.0,531.0,0.0,1634.0,0.0,817.0,0.0,496.0,0.0,6.0,0.0,846.0,0.0,2431069.0,8413458.0,3061489.0,7251634.0,2500714.0,16998760.0,20389876.0,1478152.0,4546701.0,25814754.0,62999976.0,7309924.0,85733790.0,261172240.0,2174560.0,102510460.0,259439250.0,1268596.0,44236364.0,232257900.0,23016476.0
60,2022.0,Engineering,IR-E-C-50605,PSG Institute of Technology and Applied Research,Coimbatore,Tamil Nadu,38.04,124,4.0,0.0,833.0,0.0,411.0,0.0,1244.0,0.0,1188.0,0.0,52.0,0.0,4.0,0.0,538.0,0.0,554.0,0.0,467.0,0.0,23.0,0.0,40.0,0.0,562.0,0.0,3481582.0,7901583.0,22166028.0,0.0,4380698.0,14433065.0,12813048.0,1011066.0,4216701.0,12069485.0,25638672.0,0.0,39160040.0,85635930.0,9318874.0,56911116.0,84731360.0,11974237.0,49687496.0,71574570.0,5644435.0
61,2022.0,Engineering,IR-E-C-6379,Netaji Subhas University of Technology (NSUT),South West,Delhi,42.14,79,4.0,2.0,4580.0,236.0,467.0,110.0,5047.0,346.0,4124.0,164.0,763.0,180.0,160.0,2.0,253.0,11.0,2331.0,101.0,557.0,0.0,113.0,0.0,0.0,0.0,1914.0,112.0,6849000.0,87126000.0,89593000.0,791000.0,4928000.0,40410000.0,20533050.0,533422.0,15327000.0,30978000.0,5876700.0,279966.0,285570000.0,519599000.0,7213000.0,411888320.0,468366000.0,2502670.0,229297000.0,339627000.0,14989000.0
62,2022.0,Engineering,IR-E-C-6581,Pondicherry Engineering College,Puducherry,Pondicherry,36.77,150,4.0,2.0,1798.0,140.0,691.0,146.0,2489.0,286.0,2075.0,257.0,411.0,29.0,3.0,0.0,462.0,14.0,1326.0,65.0,920.0,0.0,861.0,0.0,7.0,4.0,0.0,75.0,3711507.0,41666990.0,14243608.0,3024097.0,2507585.0,4289562.0,2572796.0,200000.0,2254080.0,116703.0,2241273.0,400000.0,35346932.0,499683550.0,4189176.0,874500.0,484165020.0,3691000.0,760000.0,419263800.0,686968.0
63,2022.0,Engineering,IR-E-C-7252,Manipal Institute of Technology,Manipal,Karnataka,48.33,55,4.0,2.0,6526.0,724.0,1747.0,348.0,8273.0,1072.0,1723.0,679.0,6395.0,393.0,155.0,0.0,711.0,212.0,227.0,26.0,260.0,206.0,671.0,24.0,7.0,8.0,0.0,0.0,37857584.0,30223280.0,27930652.0,29146.0,38684216.0,74971270.0,95296120.0,2274236.0,25407520.0,48971616.0,81107370.0,632593.0,424855300.0,917638900.0,3195.0,543515700.0,975406850.0,1994049.0,498709020.0,947847740.0,1745665.0
64,2022.0,Engineering,IR-E-I-1015,Vishwakarma Institute of Technology,Pune,Maharashtra,37.28,142,4.0,2.0,3836.0,90.0,1570.0,45.0,5406.0,135.0,4389.0,107.0,806.0,24.0,211.0,4.0,832.0,0.0,1193.0,45.0,1310.0,0.0,28.0,0.0,0.0,0.0,687.0,45.0,81363390.0,3900166.0,908135.0,0.0,80553000.0,13887178.0,6339470.0,892589.0,73863530.0,8980775.0,899805.0,1213515.0,198810400.0,441141280.0,1994226.0,132485260.0,397564640.0,4984450.0,98212184.0,401772400.0,6329898.0
65,2022.0,Engineering,IR-E-I-1074,"Indian Institute of Technology, Delhi",New Delhi,Delhi,88.12,2,9.0,2.0,3710.0,2162.0,695.0,457.0,4405.0,2619.0,382.0,198.0,4023.0,2337.0,0.0,84.0,183.0,138.0,2241.0,1000.0,113.0,76.0,2007.0,391.0,126.0,0.0,178.0,671.0,165806530.0,1599172100.0,875256300.0,3399314.0,170086140.0,1827027700.0,745381600.0,4058686.0,160271970.0,1793766400.0,764538200.0,4302116.0,3637475600.0,3395121700.0,5348744.0,3200750300.0,3428644600.0,13001549.0,3320391400.0,3149997300.0,12181807.0
66,2022.0,Engineering,IR-E-I-1075,Indian Institute of Technology Kanpur,Kanpur,Uttar Pradesh,82.56,4,4.0,2.0,3061.0,1582.0,581.0,274.0,3642.0,1856.0,462.0,433.0,3180.0,1419.0,0.0,4.0,347.0,244.0,1809.0,909.0,582.0,92.0,1501.0,953.0,0.0,0.0,73.0,108.0,169500000.0,870400000.0,103500000.0,102500000.0,168000000.0,685769000.0,73400000.0,98500000.0,153000000.0,674586000.0,46700000.0,44400000.0,3972820000.0,3072408000.0,52100000.0,4205644000.0,2682258000.0,51900000.0,3829008000.0,2368800000.0,51100000.0
67,2022.0,Engineering,IR-E-I-1093,Noida Institute of Engineering & Technology,Greater Noida,Uttar Pradesh,37.2,145,4.0,2.0,3449.0,67.0,895.0,61.0,4344.0,128.0,2328.0,65.0,2016.0,63.0,0.0,0.0,1026.0,21.0,1602.0,27.0,951.0,21.0,233.0,2.0,1.0,0.0,1443.0,25.0,5258235.0,24067696.0,2726687.0,18825524.0,4721680.0,23822960.0,10461598.0,16779064.0,4658734.0,23721496.0,10190930.0,16583033.0,102388130.0,347714300.0,15790077.0,201350260.0,333748060.0,15494002.0,196727820.0,325074430.0,14391412.0
68,2022.0,Engineering,IR-E-I-1356,Rabindranath Tagore University,Raisen,Madhya Pradesh,35.62,167,4.0,2.0,943.0,231.0,218.0,86.0,1161.0,317.0,235.0,122.0,916.0,193.0,10.0,2.0,16.0,14.0,399.0,22.0,361.0,21.0,33.0,9.0,19.0,3.0,2.0,3.0,1700500.0,10935077.0,1351966.0,0.0,1975205.0,4055654.0,1440845.0,3433259.0,1807310.0,6969142.0,1220785.0,1233100.0,32099152.0,44608000.0,7419000.0,62584150.0,46275900.0,14785600.0,59065080.0,44072300.0,9562490.0
69,2022.0,Engineering,IR-E-I-1441,Saveetha Institute of Medical and Technical Sciences,Chennai,Tamil Nadu,36.44,156,4.0,2.0,4256.0,46.0,1024.0,14.0,5280.0,60.0,1158.0,45.0,4122.0,15.0,0.0,0.0,1563.0,9.0,2616.0,44.0,0.0,0.0,1549.0,0.0,1.0,0.0,2629.0,53.0,8720063.0,38131704.0,90729530.0,39951880.0,7927330.0,34665188.0,82481390.0,36319890.0,6085848.0,43543710.0,56801264.0,51199900.0,650362400.0,303198050.0,4421264.0,182037710.0,294753900.0,4019331.0,213882960.0,258274430.0,3653937.0
70,2022.0,Engineering,IR-E-I-1480,Thapar Institute of Engineering and Technology,Patiala,Punjab,57.18,28,4.0,2.0,6028.0,268.0,1792.0,204.0,7820.0,472.0,3288.0,130.0,4420.0,338.0,112.0,4.0,60.0,165.0,464.0,18.0,20.0,0.0,384.0,180.0,7.0,0.0,113.0,3.0,23010000.0,93324000.0,164432450.0,82478240.0,22413000.0,87634850.0,185372000.0,77970000.0,12914000.0,50066450.0,224323000.0,31651000.0,1048668100.0,1383596000.0,18197000.0,880926140.0,1545586800.0,17814340.0,569107100.0,1232133000.0,75749000.0
71,2022.0,Engineering,IR-E-N-10,SVKM`s Narsee Monjee Institute of Management Studies,Mumbai,Maharashtra,37.58,135,9.0,2.0,1843.0,37.0,1201.0,15.0,3044.0,52.0,1803.0,37.0,1235.0,15.0,6.0,0.0,120.0,9.0,835.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,955.0,31.0,7501144.0,560500.0,109904320.0,7730491.0,211468.0,520805.0,1252913.0,0.0,345721.0,31725.0,1863361.0,0.0,132308280.0,368564350.0,2747209.0,35290330.0,396093760.0,3046675.0,20519980.0,302943780.0,8489330.0
72,2022.0,Engineering,IR-E-N-13,Galgotias College of Engineering & Technology,Greater Noida,Uttar Pradesh,34.29,192,4.0,2.0,2938.0,112.0,2712.0,132.0,5650.0,244.0,4046.0,146.0,1604.0,98.0,0.0,0.0,1031.0,24.0,1910.0,98.0,2210.0,102.0,252.0,15.0,51.0,3.0,428.0,2.0,4711890.0,4749492.0,1878553.0,5403151.0,3534515.0,6323052.0,2389700.0,8814381.0,329203.0,8712680.0,110416.0,302314.0,68930030.0,197384720.0,2395539.0,110177120.0,240109900.0,2026765.0,48373270.0,219949900.0,1237135.0
73,2022.0,Engineering,IR-E-S-8898,"National Institute of Food Technology, Enterprenurship & Management",Sonipat,Haryana,37.96,127,4.0,2.0,428.0,98.0,174.0,53.0,602.0,151.0,71.0,28.0,531.0,123.0,0.0,0.0,31.0,9.0,274.0,75.0,38.0,13.0,30.0,16.0,0.0,0.0,237.0,55.0,28832820.0,28184552.0,51037024.0,0.0,19200000.0,16400000.0,10200000.0,0.0,13345268.0,284415260.0,6622973.0,0.0,22019212.0,150159790.0,50111270.0,143709400.0,135800000.0,3600000.0,169182450.0,124006420.0,3394617.0
74,2022.0,Engineering,IR-E-U-0011,Gandhi Institute of Technology and Management,Visakhapatnam,Andhra Pradesh,39.92,102,4.0,2.0,10077.0,126.0,3860.0,59.0,13937.0,185.0,8482.0,100.0,5422.0,74.0,33.0,11.0,0.0,0.0,6184.0,98.0,0.0,0.0,28.0,5.0,0.0,0.0,6156.0,93.0,83306270.0,42590084.0,160152300.0,13679605.0,14259999.0,87333240.0,222298180.0,31104012.0,9819252.0,56679204.0,234556240.0,19034878.0,363782980.0,925167200.0,623654.0,726177200.0,779187260.0,1669663.0,686598800.0,757263000.0,1243454.0
75,2022.0,Engineering,IR-E-U-0013,Indian Institute of Technology Hyderabad,Hyderabad,Telangana,68.03,9,4.0,5.0,1075.0,435.0,251.0,115.0,1326.0,550.0,525.0,93.0,786.0,448.0,15.0,9.0,55.0,0.0,668.0,199.0,326.0,60.0,91.0,0.0,0.0,0.0,306.0,139.0,36056910.0,382919460.0,75066900.0,218597.0,40545560.0,523236450.0,303365800.0,1941362.0,23603964.0,239325890.0,343185000.0,1993879.0,75086090.0,792195200.0,3929974.0,81554264.0,730127800.0,22768932.0,713306400.0,612829100.0,26141126.0
76,2022.0,Engineering,IR-E-U-0014,International Institute of Information Technology Hyderabad,Hyderabad,Telangana,46.41,62,9.0,2.0,968.0,285.0,187.0,97.0,1155.0,382.0,201.0,62.0,844.0,320.0,110.0,0.0,0.0,0.0,85.0,49.0,9.0,0.0,42.0,13.0,0.0,0.0,34.0,36.0,11129682.0,55311990.0,16842248.0,1611121.0,9417898.0,56348604.0,18303322.0,235136.0,11094868.0,29069536.0,19596834.0,1550000.0,207505810.0,351479170.0,2236669.0,132805710.0,340693300.0,4023205.0,120398300.0,329734980.0,9106171.0
77,2022.0,Engineering,IR-E-U-0015,"Jawaharlal Nehru Technological University, Kakinada",Kakinada,Andhra Pradesh,37.79,129,9.0,2.0,1591.0,462.0,1274.0,352.0,2865.0,814.0,2709.0,807.0,156.0,7.0,0.0,0.0,311.0,93.0,2193.0,517.0,1222.0,576.0,0.0,0.0,15.0,0.0,1267.0,34.0,29146860.0,136642260.0,515436600.0,19543420.0,21546156.0,138608220.0,496006000.0,13067796.0,39342080.0,115549976.0,694899600.0,8150285.0,1868701.0,305195680.0,1545000.0,2104822.0,334064200.0,612469.0,2180434.0,347935040.0,612469.0
78,2022.0,Engineering,IR-E-U-0017,Jawaharlal Nehru Technological University,Hyderabad,Telangana,42.77,76,4.0,2.0,2589.0,759.0,2024.0,684.0,4613.0,1443.0,4254.0,1338.0,198.0,68.0,161.0,37.0,393.0,250.0,3587.0,853.0,2842.0,967.0,0.0,0.0,89.0,23.0,1049.0,113.0,505609.0,17616988.0,2830134.0,187147.0,3231226.0,18844134.0,2621840.0,3987022.0,97840.0,189240640.0,2435824.0,210550.0,1062128000.0,1395428700.0,17693040.0,1032114600.0,1205956400.0,17896464.0,720439700.0,1068449400.0,13170680.0
79,2022.0,Engineering,IR-E-U-0020,Koneru Lakshmaiah Education Foundation University (K L College of Engineering),Vaddeswaram,Andhra Pradesh,51.93,44,4.0,2.0,8020.0,421.0,4603.0,276.0,12623.0,697.0,7340.0,396.0,5009.0,286.0,274.0,15.0,51.0,6.0,781.0,241.0,0.0,5.0,215.0,57.0,0.0,0.0,617.0,185.0,27503768.0,28808652.0,31791848.0,4615440.0,38775710.0,74610700.0,68132920.0,6695514.0,9156522.0,158810450.0,68703370.0,12485790.0,396179070.0,1034501200.0,7399633.0,570659650.0,1030799600.0,14786328.0,452583330.0,997746100.0,75034400.0
80,2022.0,Engineering,IR-E-U-0025,National Institute of Technology Warangal,Warangal,Telangana,60.0,21,4.0,2.0,3095.0,1049.0,797.0,238.0,3892.0,1287.0,1777.0,244.0,1776.0,1038.0,339.0,5.0,194.0,120.0,1697.0,595.0,700.0,263.0,681.0,0.0,3.0,0.0,507.0,452.0,25882054.0,130562904.0,805648060.0,12523121.0,30064968.0,77976720.0,43958500.0,14597817.0,29535560.0,29677708.0,0.0,0.0,883407500.0,1012579460.0,14842449.0,895653760.0,946478100.0,20664192.0,565864300.0,1132214800.0,21277192.0
81,2022.0,Engineering,IR-E-U-0043,"Vignan's Foundation for Science, Technology and Research",Guntur,Andhra Pradesh,40.16,99,4.0,2.0,3339.0,98.0,2898.0,98.0,6237.0,196.0,4357.0,184.0,1836.0,7.0,44.0,5.0,2928.0,67.0,1985.0,100.0,152.0,4.0,1284.0,62.0,407.0,18.0,3070.0,83.0,9243628.0,7192459.0,13803489.0,3352637.0,8862706.0,25515172.0,43358200.0,5813942.0,7442409.0,26618088.0,17795052.0,6620194.0,131984140.0,355466080.0,4598854.0,143295650.0,356971330.0,4517112.0,127170344.0,381992030.0,2161859.0
82,2022.0,Engineering,IR-E-U-0053,Indian Institute of Technology Guwahati,Guwahati,Assam,72.98,7,4.0,2.0,2664.0,1265.0,501.0,257.0,3165.0,1522.0,81.0,137.0,3082.0,1377.0,2.0,8.0,319.0,108.0,975.0,708.0,0.0,0.0,310.0,322.0,81.0,20.0,903.0,474.0,112824580.0,470677600.0,80984770.0,15072578.0,100985150.0,237403070.0,113690264.0,0.0,102269464.0,241314050.0,126661320.0,0.0,1457938400.0,1725760300.0,11794148.0,1675932000.0,1452526300.0,13465227.0,1413578500.0,1190989000.0,14146044.0
83,2022.0,Engineering,IR-E-U-0055,"National Institute of Technology, Silchar",Silchar,Assam,54.63,38,4.0,2.0,2516.0,381.0,520.0,98.0,3036.0,479.0,1467.0,81.0,1503.0,392.0,66.0,6.0,412.0,4.0,1542.0,151.0,55.0,6.0,1355.0,85.0,4.0,0.0,540.0,64.0,57246828.0,65280656.0,64697316.0,32404662.0,47342900.0,62812530.0,78650850.0,45377480.0,46367036.0,48793544.0,72526950.0,6153292.0,365492320.0,677312900.0,17840828.0,326611200.0,635525440.0,27244696.0,88827200.0,605501060.0,18496488.0
84,2022.0,Engineering,IR-E-U-0056,Tezpur University,Tezpur,Assam,38.12,123,4.0,5.0,1000.0,293.0,199.0,131.0,1199.0,424.0,856.0,328.0,339.0,94.0,4.0,2.0,195.0,75.0,584.0,193.0,133.0,69.0,0.0,0.0,0.0,0.0,646.0,199.0,1467843.0,14288546.0,9860056.0,6815043.0,5378394.0,5032551.0,4730209.0,0.0,3990902.0,2146952.0,5987205.0,5856009.0,90450776.0,182174510.0,825179.0,112400456.0,152233490.0,1758410.0,115366500.0,190837150.0,1399429.0
85,2022.0,Engineering,IR-E-U-0064,"Indian Institute of Technology, Patna",Patna,Bihar,56.19,33,4.0,2.0,1027.0,204.0,167.0,34.0,1194.0,238.0,271.0,102.0,923.0,135.0,0.0,1.0,159.0,31.0,579.0,117.0,0.0,0.0,412.0,45.0,0.0,0.0,326.0,103.0,38265100.0,61176636.0,2732016.0,3843327.0,71081710.0,119488430.0,26669148.0,3229775.0,92585336.0,485246750.0,83688730.0,9811179.0,4458491.0,391001660.0,562982.0,2631050.0,368439740.0,102811.0,1773739.0,340774400.0,37104.0
86,2022.0,Engineering,IR-E-U-0072,"National Institute of Technology, Patna",Patna,Bihar,46.24,63,4.0,2.0,2107.0,394.0,385.0,76.0,2492.0,470.0,1308.0,403.0,1178.0,67.0,6.0,0.0,693.0,0.0,1412.0,322.0,186.0,0.0,0.0,0.0,9.0,0.0,1910.0,322.0,74748820.0,14594648.0,122923620.0,0.0,23700598.0,51624936.0,12218825.0,299990.0,17432392.0,48486924.0,51524504.0,244789.0,325481060.0,534092770.0,28276806.0,387283070.0,508923550.0,13305378.0,226158400.0,511089020.0,12883689.0
87,2022.0,Engineering,IR-E-U-0078,Panjab University,Chandigarh,Chandigarh,40.58,92,9.0,2.0,2263.0,176.0,674.0,150.0,2937.0,326.0,619.0,39.0,2318.0,287.0,0.0,0.0,123.0,0.0,697.0,70.0,119.0,0.0,342.0,0.0,0.0,0.0,359.0,70.0,657519.0,27402912.0,3451464.0,25000.0,1351599.0,78908350.0,3006927.0,1722716.0,2679891.0,56208744.0,5263834.0,1318799.0,13926414.0,310477200.0,1249746.0,6905332.0,360708320.0,3463309.0,8405682.0,334125340.0,3186459.0
88,2022.0,Engineering,IR-E-U-0080,"Punjab Engineering College (Deemed to be University), Chandigarh",Chandigarh,Chandigarh,41.05,87,4.0,2.0,2328.0,287.0,401.0,92.0,2729.0,379.0,1298.0,98.0,1358.0,281.0,73.0,0.0,153.0,22.0,453.0,64.0,89.0,0.0,205.0,0.0,45.0,0.0,267.0,86.0,25946000.0,59637870.0,32704000.0,598000.0,29336000.0,160966340.0,80070230.0,611000.0,19130400.0,169625200.0,78541000.0,237000.0,278585440.0,534326050.0,2433465.0,325596380.0,611198000.0,8187255.0,215774800.0,598504960.0,4455857.0
89,2022.0,Engineering,IR-E-U-0092,"National Institute of Technology, Raipur",Raipur,Chhattisgarh,45.71,65,4.0,5.0,2940.0,210.0,705.0,98.0,3645.0,308.0,1847.0,114.0,1789.0,194.0,9.0,0.0,586.0,56.0,1991.0,172.0,486.0,20.0,1948.0,31.0,0.0,0.0,143.0,177.0,39910790.0,51971668.0,44697920.0,84469.0,37946980.0,43714240.0,46716884.0,1822579.0,37918556.0,32525072.0,109328590.0,0.0,359265730.0,509702940.0,1789349.0,342790800.0,484061400.0,6581394.0,357699420.0,428017860.0,5445562.0
